timestamp,cell,variable,source,value
2024-02-13,cell-06,temperature,IMGW,13.658123249283891
2024-02-13,cell-06,precipitation,IMGW,1.4668435536913322
2024-02-13,cell-06,temperature,DWD,13.467001430513271
2024-02-13,cell-06,precipitation,DWD,1.279162095184831
2024-02-13,cell-06,temperature,GeoSphere,13.81078233121101
2024-02-13,cell-06,precipitation,GeoSphere,1.0785184417997278
2024-02-13,cell-07,temperature,ERA5,13.30137955878423
2024-02-13,cell-07,precipitation,ERA5,1.0392457741707617
2024-02-13,cell-07,temperature,IMGW,13.198605347256166
2024-02-13,cell-07,precipitation,IMGW,0.0
2024-02-13,cell-07,temperature,DWD,14.314819259992998
2024-02-13,cell-07,precipitation,DWD,0.09625324224197468
2024-02-13,cell-07,temperature,GeoSphere,13.910002243544117
2024-02-13,cell-07,precipitation,GeoSphere,0.7185061833463589
2024-02-14,cell-00,temperature,ERA5,12.140026871334971
2024-02-14,cell-00,precipitation,ERA5,2.6045936529342075
2024-02-14,cell-00,temperature,IMGW,12.403924490915685
2024-02-14,cell-00,precipitation,IMGW,0.0
2024-02-14,cell-00,temperature,DWD,12.527664297327398
2024-02-14,cell-00,precipitation,DWD,0.0
2024-02-14,cell-00,temperature,GeoSphere,13.505860282229413
2024-02-14,cell-00,precipitation,GeoSphere,1.5725804884783345
2024-02-14,cell-01,temperature,ERA5,12.985548879663778
2024-02-14,cell-01,precipitation,ERA5,0.25884424935035155
2024-02-14,cell-01,temperature,IMGW,12.733701096159086
2024-02-14,cell-01,precipitation,IMGW,0.5553295198825766
2024-02-14,cell-01,temperature,DWD,12.982530146688564
2024-02-14,cell-01,precipitation,DWD,0.6451147591646014
2024-02-14,cell-01,temperature,GeoSphere,12.82409209535512
2024-02-14,cell-01,precipitation,GeoSphere,0.0
2024-02-14,cell-02,temperature,ERA5,14.066085097283963
2024-02-14,cell-02,precipitation,ERA5,1.2835932452123529
2024-02-14,cell-02,temperature,IMGW,12.82884710714397
2024-02-14,cell-02,precipitation,IMGW,2.0376317120474665
2024-02-14,cell-02,temperature,DWD,12.882843097225278
2024-02-14,cell-02,precipitation,DWD,2.880804995342807
2024-02-14,cell-02,temperature,GeoSphere,13.486033667002422
2024-02-14,cell-02,precipitation,GeoSphere,3.0447547841231186
2024-02-14,cell-03,temperature,ERA5,13.983989504875634
2024-02-14,cell-03,precipitation,ERA5,3.124382403215342
2024-02-14,cell-03,temperature,IMGW,14.120847947620126
2024-02-14,cell-03,precipitation,IMGW,3.01644102185543
2024-02-14,cell-03,temperature,DWD,13.272147522326579
2024-02-14,cell-03,precipitation,DWD,2.5841799067325706
2024-02-14,cell-03,temperature,GeoSphere,13.745816408485108
2024-02-14,cell-03,precipitation,GeoSphere,3.6163578178794795
2024-02-14,cell-04,temperature,ERA5,13.733207196653838
2024-02-14,cell-04,precipitation,ERA5,7.1001421331296335
2024-02-14,cell-04,temperature,IMGW,13.328454141316044
2024-02-14,cell-04,precipitation,IMGW,8.337351124913656
2024-02-14,cell-04,temperature,DWD,13.446084468837917
2024-02-14,cell-04,precipitation,DWD,6.872362168221409
2024-02-14,cell-04,temperature,GeoSphere,13.579117493383716
2024-02-14,cell-04,precipitation,GeoSphere,6.0047644099901945
2024-02-14,cell-05,temperature,ERA5,13.26862692967651
2024-02-14,cell-05,precipitation,ERA5,6.867109431092502
2024-02-14,cell-05,temperature,IMGW,14.193497545877417
2024-02-14,cell-05,precipitation,IMGW,5.86288111791817
2024-02-14,cell-05,temperature,DWD,13.348104718583151
2024-02-14,cell-05,precipitation,DWD,5.50880082567138
2024-02-14,cell-05,temperature,GeoSphere,13.301818800098202
2024-02-14,cell-05,precipitation,GeoSphere,5.081254336334647
2024-02-14,cell-06,temperature,ERA5,12.914077745850937
2024-02-14,cell-06,precipitation,ERA5,1.5360379831462103
2024-02-14,cell-06,temperature,IMGW,13.874324305261357
2024-02-14,cell-06,precipitation,IMGW,2.1640115975032694
2024-02-14,cell-06,temperature,DWD,13.396567643979838
2024-02-14,cell-06,precipitation,DWD,1.4266258751793304
2024-02-14,cell-06,temperature,GeoSphere,13.849316853028409
2024-02-14,cell-06,precipitation,GeoSphere,1.1165800485824178
2024-02-14,cell-07,temperature,ERA5,14.302070280034538
2024-02-14,cell-07,precipitation,ERA5,4.5522376104734965
2024-02-14,cell-07,temperature,IMGW,13.77113452879678
2024-02-14,cell-07,precipitation,IMGW,4.320759929932848
2024-02-14,cell-07,temperature,DWD,13.950533454950014
2024-02-14,cell-07,precipitation,DWD,4.2520288269578606
2024-02-14,cell-07,temperature,GeoSphere,14.435407195656918
2024-02-14,cell-07,precipitation,GeoSphere,5.406261200045823
